Date,Time,Station_Number,Depth,Discrete_Chlorophyll,DiscreteChlorophyll_Pheopigment_Ratio,Calculated_Chlorophyll,Discrete_Oxygen,Oxygen,Oxygen_Percent_Saturation,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Sigma_t,Nitrite,Nitrate_Nitrite,Ammonium,Phosphate,Silicate
1/21/16,9:56,18,8,,,1.4,,8.4,97,,17,,31.23,12.81,23.51,,,,,
1/21/16,9:56,18,9,,,1.4,,8.4,97,,17,,31.23,12.81,23.51,,,,,
1/21/16,9:56,18,10,,,1.4,,8.4,97,,17,,31.23,12.81,23.51,,,,,
1/21/16,9:56,18,11,,,1.4,,8.4,97,,17,,31.23,12.81,23.51,,,,,
1/21/16,9:56,18,12,,,1.4,,8.4,97,,17,,31.23,12.81,23.51,,,,,
1/21/16,9:56,18,13,,,1.4,,8.4,97,,17,,31.22,12.81,23.5,,,,,
1/21/16,9:56,18,14,,,1.4,,8.4,97,,17,,31.22,12.81,23.5,,,,,
1/21/16,9:56,18,15,,,1.4,,8.4,97,,16,,31.21,12.81,23.5,,,,,
1/21/16,9:56,18,16,,,1.4,,8.4,97,,16,,31.22,12.81,23.5,,,,,
1/21/16,9:56,18,17,,,1.4,,8.4,97,,16,,31.21,12.81,23.5,,,,,
1/21/16,9:56,18,18,,,1.4,,8.4,97,,16,,31.21,12.81,23.5,,,,,
1/21/16,9:56,18,19,,,1.4,,8.4,97,,16,,31.23,12.82,23.51,,,,,
1/21/16,9:56,18,20,,,1.4,,8.4,97,,16,,31.25,12.82,23.53,,,,,
1/21/16,9:56,18,21,,,1.4,,8.4,97,,16,,31.26,12.83,23.53,,,,,
1/21/16,9:56,18,22,,,1.4,,8.4,97,,16,,31.26,12.83,23.53,,,,,
1/21/16,9:56,18,23,,,1.4,,8.4,97,,16,,31.22,12.82,23.5,,,,,
1/21/16,9:56,18,24,,,1.4,,8.4,97,,16,,31.26,12.82,23.53,,,,,
1/21/16,9:56,18,25,,,1.4,,8.4,97,,17,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,26,,,1.4,,8.4,97,,19,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,27,,,1.5,,8.4,97,,19,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,28,,,1.5,,8.4,97,,20,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,29,,,1.5,,8.4,97,,20,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,30,,,1.4,,8.4,97,,20,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,31,,,1.4,,8.4,97,,20,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,32,,,1.4,,8.4,97,,22,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,33,,,1.5,,8.4,97,,23,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,34,,,1.5,,8.4,97,,25,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,35,1.5,0.41,1.5,,8.4,97,30,25,,31.31,12.83,23.57,,,,,
1/21/16,9:56,18,36,,,1.5,,8.4,97,,25,,31.32,12.83,23.58,,,,,
1/21/16,9:56,18,37,,,1.5,,8.4,97,,25,,31.32,12.83,23.58,,,,,
1/21/16,9:56,18,38,,,1.5,,8.4,97,,25,,31.32,12.83,23.58,,,,,
1/21/16,9:56,18,39,,,1.5,,8.4,97,,25,,31.32,12.83,23.58,,,,,
1/21/16,9:42,20,1,1.4,0.63,1.4,,8.5,97,,13,0.9,30.46,12.63,22.95,,,,,
1/21/16,9:42,20,2,,,1.4,,8.5,97,,13,,30.69,12.67,23.12,,,,,
1/21/16,9:42,20,3,,,1.4,,8.5,97,,15,,30.81,12.69,23.21,,,,,
1/21/16,9:42,20,4,,,1.4,,8.5,97,,15,,30.89,12.71,23.27,,,,,
1/21/16,9:42,20,5,,,1.4,,8.5,97,,16,,30.97,12.73,23.33,,,,,
1/21/16,9:42,20,6,,,1.5,,8.4,97,,17,,31.01,12.74,23.36,,,,,
1/21/16,9:42,20,7,,,1.5,,8.4,97,,17,,31.03,12.75,23.37,,,,,
1/21/16,9:42,20,8,,,1.5,,8.5,97,,18,,31.02,12.74,23.36,,,,,
1/21/16,9:42,20,9,,,1.4,,8.4,97,,18,,31.03,12.75,23.37,,,,,
1/21/16,9:42,20,10,,,1.5,,8.4,97,,18,,31.07,12.76,23.4,,,,,
1/21/16,9:42,20,11,,,1.5,,8.5,97,,19,,31.07,12.76,23.4,,,,,
1/21/16,9:42,20,12,,,1.5,,8.5,97,,19,,31.07,12.76,23.4,,,,,
1/21/16,9:42,20,13,,,1.5,,8.4,97,,19,,31.08,12.76,23.4,,,,,
1/21/16,9:42,20,14,,,1.5,,8.5,97,,19,,31.08,12.76,23.41,,,,,
1/21/16,9:42,20,15,,,1.5,,8.5,97,,19,,31.08,12.76,23.41,,,,,
1/21/16,9:42,20,16,,,1.5,,8.4,97,,19,,31.09,12.76,23.41,,,,,
1/21/16,9:42,20,17,,,1.5,,8.4,97,,19,,31.09,12.76,23.41,,,,,
1/21/16,9:42,20,18,,,1.5,,8.4,97,,19,,31.09,12.76,23.41,,,,,
1/21/16,9:42,20,19,,,1.5,,8.5,97,,19,,31.1,12.77,23.42,,,,,
1/21/16,9:42,20,20,,,1.5,,8.4,97,,19,,31.1,12.77,23.42,,,,,
1/21/16,9:42,20,21,,,1.5,,8.4,97,,19,,31.1,12.77,23.42,,,,,
1/21/16,9:42,20,22,,,1.5,,8.5,97,,19,,31.11,12.77,23.43,,,,,
1/21/16,9:42,20,23,,,1.5,,8.5,97,,19,,31.11,12.77,23.43,,,,,
1/21/16,9:42,20,24,,,1.5,,8.4,97,,19,,31.11,12.77,23.43,,,,,
1/21/16,9:42,20,25,,,1.5,,8.4,97,,19,,31.11,12.77,23.43,,,,,
1/21/16,9:42,20,26,,,1.5,,8.4,97,,19,,31.12,12.78,23.43,,,,,
1/21/16,9:42,20,27,,,1.4,,8.4,97,,18,,31.12,12.78,23.43,,,,,
1/21/16,9:42,20,28,,,1.4,,8.4,97,,18,,31.12,12.78,23.43,,,,,
1/21/16,9:42,20,29,,,1.4,,8.2,95,,19,,31.12,12.77,23.43,,,,,
1/21/16,9:28,21,1,1.4,0.62,1.4,,8.4,93,,16,1.5,27.62,11.96,20.87,,,,,
1/21/16,9:28,21,2,,,1.5,,8.4,94,,19,,28.12,12.04,21.24,,,,,
1/21/16,9:28,21,3,,,1.4,,8.4,94,,20,,28.45,12.09,21.49,,,,,
1/21/16,9:28,21,4,,,1.4,,8.4,94,,20,,28.9,12.17,21.83,,,,,
1/21/16,9:28,21,5,,,1.5,,8.4,94,,21,,29.15,12.22,22.01,,,,,
1/21/16,9:28,21,6,,,1.4,,8.4,95,,21,,29.38,12.28,22.18,,,,,
1/21/16,9:28,21,7,,,1.4,,8.4,95,,21,,29.81,12.39,22.49,,,,,
1/21/16,9:28,21,8,,,1.4,,8.4,96,,22,,30.09,12.46,22.7,,,,,
1/21/16,9:28,21,9,,,1.4,,8.4,96,,23,,30.21,12.49,22.78,,,,,
1/21/16,9:28,21,10,,,1.3,,8.4,96,,25,,30.26,12.51,22.82,,,,,
1/21/16,9:28,21,11,,,1.2,,8.4,96,,26,,30.31,12.52,22.85,,,,,
1/21/16,9:28,21,12,,,1.3,,8.4,96,,25,,30.33,12.53,22.86,,,,,
1/21/16,9:28,21,13,,,1.2,,8.4,96,,26,,30.38,12.55,22.9,,,,,
1/21/16,9:28,21,14,,,1.2,,8.4,96,,26,,30.4,12.55,22.92,,,,,
1/21/16,9:28,21,15,,,1.2,,8.4,96,,27,,30.43,12.56,22.94,,,,,
1/21/16,9:28,21,16,,,1.3,,8.5,96,,28,,30.45,12.57,22.95,,,,,
1/21/16,9:28,21,17,,,1.3,,8.4,96,,28,,30.47,12.57,22.96,,,,,
1/21/16,9:28,21,18,,,1.3,,8.4,96,,28,,30.48,12.58,22.97,,,,,
1/21/16,9:28,21,19,,,1.3,,8.4,96,,32,,30.47,12.57,22.96,,,,,
1/21/16,9:15,22,1,1.6,0.6,1.4,8.5,8.5,94,22,15,1.2,27.8,11.98,21.01,1.01,15.49,10.85,2.08,40.81
1/21/16,9:15,22,2,,,1.5,,8.5,94,,15,,27.97,12.01,21.13,,,,,
1/21/16,9:15,22,3,,,1.4,,8.5,94,,15,,28.55,12.1,21.56,,,,,
1/21/16,9:15,22,4,,,1.4,,8.4,94,,15,,28.86,12.16,21.8,,,,,
1/21/16,9:15,22,5,,,1.4,,8.4,95,,16,,28.97,12.18,21.88,,,,,
1/21/16,9:15,22,6,,,1.3,,8.5,95,,16,,29.04,12.2,21.93,,,,,
1/21/16,9:15,22,7,,,1.3,,8.5,95,,17,,29.29,12.25,22.11,,,,,
1/21/16,9:15,22,8,,,1.3,,8.5,95,,18,,29.49,12.3,22.26,,,,,
1/21/16,9:15,22,9,,,1.3,,8.5,95,,19,,29.54,12.31,22.3,,,,,
1/21/16,9:15,22,10,,,1.3,,8.5,95,,20,,29.54,12.31,22.3,,,,,
1/21/16,9:15,22,11,,,1.3,,8.5,95,,20,,29.56,12.31,22.31,,,,,
1/21/16,9:15,22,12,,,1.3,,8.5,95,,21,,29.58,12.32,22.32,,,,,
1/21/16,9:15,22,13,,,1.4,,8.5,95,,21,,29.58,12.32,22.32,,,,,
1/21/16,9:15,22,14,,,1.4,,8.5,96,,21,,29.57,12.32,22.32,,,,,
1/21/16,9:15,22,15,,,1.3,,8.5,96,,21,,29.58,12.32,22.32,,,,,
1/21/16,9:15,22,16,,,1.4,,8.5,96,,21,,29.58,12.32,22.33,,,,,
1/21/16,9:15,22,17,,,1.4,,8.5,96,,22,,29.58,12.32,22.33,,,,,
1/21/16,9:15,22,18,,,1.4,,8.5,96,,22,,29.58,12.32,22.33,,,,,
1/21/16,9:15,22,19,,,1.4,,8.5,96,,23,,29.58,12.32,22.33,,,,,
1/21/16,9:15,22,20,,,1.4,,8.5,96,,23,,29.58,12.32,22.32,,,,,
1/21/16,9:15,22,21,1.4,0.47,1.3,,8.5,96,21,24,,29.58,12.32,22.32,,,,,
1/21/16,9:02,23,1,,,1.6,,8.4,94,,25,1.9,28.56,12.04,21.58,,,,,
1/21/16,9:02,23,2,,,1.7,,8.4,94,,26,,28.56,12.04,21.59,,,,,
1/21/16,9:02,23,3,,,1.7,,8.4,94,,27,,28.58,12.04,21.6,,,,,
1/21/16,9:02,23,4,,,1.7,,8.4,94,,28,,28.6,12.05,21.62,,,,,
1/21/16,9:02,23,5,,,1.7,,8.4,94,,30,,28.63,12.06,21.64,,,,,
1/21/16,9:02,23,6,,,1.7,,8.4,94,,33,,28.64,12.06,21.64,,,,,
1/21/16,9:02,23,7,,,1.7,,8.4,94,,34,,28.67,12.07,21.67,,,,,
1/21/16,9:02,23,8,,,1.7,,8.4,94,,35,,28.68,12.07,21.67,,,,,
1/21/16,9:02,23,9,,,1.7,,8.4,94,,35,,28.69,12.07,21.68,,,,,
1/21/16,9:02,23,10,,,1.7,,8.4,94,,34,,28.68,12.07,21.68,,,,,
1/21/16,9:02,23,11,,,1.6,,8.4,94,,34,,28.67,12.07,21.67,,,,,
1/21/16,9:02,23,12,,,1.6,,8.4,94,,35,,28.68,12.07,21.67,,,,,
1/21/16,9:02,23,13,,,1.6,,8.4,94,,35,,28.69,12.07,21.68,,,,,
1/21/16,9:02,23,14,,,1.6,,8.4,94,,35,,28.69,12.07,21.68,,,,,
1/21/16,9:02,23,15,,,1.6,,8.4,94,,35,,28.7,12.08,21.69,,,,,
1/21/16,9:02,23,16,,,1.6,,8.4,94,,36,,28.71,12.08,21.7,,,,,
1/21/16,9:02,23,17,,,1.6,,8.4,94,,38,,28.71,12.08,21.7,,,,,
1/21/16,8:50,24,1,1.8,0.55,1.7,8.3,8.3,92,24,24,2.1,28.1,11.79,21.27,0.9,12.57,11.07,2.35,29.49
1/21/16,8:50,24,2,,,1.8,,8.3,92,,28,,28.1,11.79,21.27,,,,,
1/21/16,8:50,24,3,,,1.8,,8.3,92,,29,,28.1,11.79,21.27,,,,,
1/21/16,8:50,24,4,,,1.8,,8.3,92,,32,,28.1,11.79,21.28,,,,,
1/21/16,8:50,24,5,,,1.9,,8.3,92,,35,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,6,,,1.9,,8.3,92,,36,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,7,,,1.9,,8.3,92,,38,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,8,,,2,,8.3,92,,39,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,9,,,2,,8.3,92,,40,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,10,,,2.1,,8.3,92,,41,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,11,,,2,,8.3,92,,42,,28.11,11.79,21.28,,,,,
1/21/16,8:50,24,12,1.9,0.36,2.1,,8.3,92,59,43,,28.11,11.79,21.28,,,,,
1/21/16,8:39,25,1,,,2,,8.3,92,,32,2.5,28.24,11.75,21.39,,,,,
1/21/16,8:39,25,2,,,2,,8.3,92,,37,,28.25,11.74,21.4,,,,,
1/21/16,8:39,25,3,,,2,,8.3,92,,38,,28.24,11.74,21.39,,,,,
1/21/16,8:39,25,4,,,2,,8.3,92,,38,,28.25,11.74,21.4,,,,,
1/21/16,8:39,25,5,,,1.9,,8.3,92,,39,,28.26,11.74,21.41,,,,,
1/21/16,8:39,25,6,,,2,,8.3,92,,41,,28.28,11.73,21.42,,,,,
1/21/16,8:39,25,7,,,2,,8.3,92,,42,,28.28,11.73,21.42,,,,,
1/21/16,8:39,25,8,,,2,,8.3,92,,42,,28.28,11.73,21.42,,,,,
1/21/16,8:26,26,1,,,1.8,,8.3,92,,16,1.5,28.8,11.61,21.85,,,,,
1/21/16,8:26,26,2,,,1.8,,8.3,92,,18,,28.82,11.62,21.86,,,,,
1/21/16,8:26,26,3,,,1.7,,8.3,92,,22,,28.82,11.62,21.87,,,,,
1/21/16,8:26,26,4,,,1.7,,8.3,92,,24,,28.86,11.62,21.89,,,,,
1/21/16,8:26,26,5,,,1.8,,8.3,92,,25,,28.86,11.62,21.9,,,,,
1/21/16,8:26,26,6,,,1.8,,8.3,92,,27,,28.88,11.61,21.91,,,,,
1/21/16,8:26,26,7,,,1.8,,8.3,91,,30,,28.89,11.61,21.92,,,,,
1/21/16,8:26,26,8,,,2,,8.3,92,,31,,28.9,11.61,21.92,,,,,
1/21/16,8:26,26,9,,,2,,8.3,92,,44,,28.91,11.61,21.93,,,,,
1/21/16,8:26,26,10,,,1.8,,8.3,92,,36,,28.92,11.61,21.94,,,,,
1/21/16,8:26,26,11,,,1.8,,8.3,92,,32,,28.93,11.61,21.95,,,,,
1/21/16,8:26,26,12,,,1.9,,8.3,92,,32,,28.93,11.61,21.95,,,,,
1/21/16,8:13,27,1,2,0.62,2.1,8.3,8.3,92,22,22,1.7,29.19,11.62,22.15,1.29,19.06,13.56,2.79,33.33
1/21/16,8:13,27,2,,,2,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,3,,,2,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,4,,,1.9,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,5,,,1.9,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,6,,,1.9,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,7,,,1.9,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,8,,,2,,8.3,92,,22,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,9,,,2,,8.3,92,,23,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,10,,,2,,8.3,92,,23,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,11,,,2,,8.3,92,,24,,29.19,11.63,22.15,,,,,
1/21/16,8:13,27,12,,,2.1,,8.3,92,,24,,29.19,11.62,22.15,,,,,
1/21/16,8:13,27,13,1.8,0.58,2.1,,8.3,92,22,24,,29.19,11.63,22.15,,,,,
1/21/16,8:03,28,1,,,2,,8.3,92,,24,1.9,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,2,,,2,,8.3,92,,24,,29.26,11.66,22.19,,,,,
1/21/16,8:03,28,3,,,2.1,,8.3,92,,25,,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,4,,,2,,8.3,92,,27,,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,5,,,2.1,,8.3,92,,28,,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,6,,,2.1,,8.3,92,,31,,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,7,,,2.1,,8.3,92,,31,,29.26,11.67,22.19,,,,,
1/21/16,8:03,28,8,,,2.1,,8.3,92,,31,,29.26,11.67,22.2,,,,,
1/21/16,8:03,28,9,,,2.2,,8.3,92,,32,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,10,,,2.2,,8.3,92,,34,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,11,,,2.2,,8.3,92,,35,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,12,,,2.2,,8.3,92,,36,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,13,,,2.3,,8.3,92,,37,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,14,,,2.3,,8.3,92,,38,,29.26,11.66,22.2,,,,,
1/21/16,8:03,28,15,,,2.4,,8.3,92,,39,,29.26,11.66,22.2,,,,,
1/21/16,7:51,29,1,,,2.2,,8.3,92,,29,2.4,29.3,11.67,22.23,,,,,
1/21/16,7:51,29,2,,,2.2,,8.3,92,,31,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,3,,,2.2,,8.3,92,,32,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,4,,,2.2,,8.3,92,,32,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,5,,,2.2,,8.3,92,,33,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,6,,,2.2,,8.3,92,,34,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,7,,,2.3,,8.3,92,,35,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,8,,,2.3,,8.3,92,,35,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,9,,,2.3,,8.3,92,,35,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,10,,,2.3,,8.3,92,,36,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,11,,,2.3,,8.3,92,,37,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,12,,,2.3,,8.3,92,,36,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,13,,,2.3,,8.3,92,,36,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,14,,,2.4,,8.3,92,,36,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,15,,,2.4,,8.3,92,,37,,29.3,11.68,22.23,,,,,
1/21/16,7:51,29,16,,,2.3,,8.3,92,,38,,29.3,11.68,22.23,,,,,
1/21/16,7:32,30,1,2.4,0.75,2,8.3,8.3,93,12,13,1.3,28.79,11.89,21.79,2.66,41.91,16.99,6.26,76.92
1/21/16,7:32,30,2,,,1.9,,8.3,93,,17,,29.04,11.85,22,,,,,
1/21/16,7:32,30,3,,,2,,8.3,93,,22,,29.11,11.83,22.05,,,,,
1/21/16,7:32,30,4,,,2,,8.3,93,,24,,29.12,11.83,22.06,,,,,
1/21/16,7:32,30,5,,,2.1,,8.3,93,,25,,29.13,11.82,22.06,,,,,
1/21/16,7:32,30,6,,,2.1,,8.3,93,,28,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,7,,,2.1,,8.3,93,,28,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,8,,,2.2,,8.3,93,,29,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,9,,,2.2,,8.3,93,,29,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,10,,,2.2,,8.3,93,,30,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,11,,,2.2,,8.3,93,,30,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,12,,,2.3,,8.3,93,,30,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,13,,,2.3,,8.3,93,,34,,29.13,11.82,22.07,,,,,
1/21/16,7:32,30,14,2,0.55,2.3,,8.3,93,35,35,,29.13,11.82,22.07,,,,,
1/21/16,7:12,32,1,3.1,0.73,3,8.2,8.2,91,15,20,,27.06,12.23,20.39,2.15,39.98,13.14,5.49,67.06
1/21/16,7:12,32,2,,,3,,8.2,91,,23,,27.1,12.25,20.42,,,,,
1/21/16,7:12,32,3,,,3.1,,8.2,91,,26,,27.24,12.26,20.52,,,,,
1/21/16,7:12,32,4,,,3,,8.2,91,,31,,27.59,12.24,20.8,,,,,
1/21/16,7:12,32,5,,,2.9,,8.2,92,,42,,28.35,12.09,21.42,,,,,
1/21/16,7:12,32,6,,,2.8,,8.2,92,,61,,28.4,12.07,21.46,,,,,
1/21/16,7:12,32,7,,,2.8,,8.3,92,,78,,28.48,12.06,21.52,,,,,
1/21/16,7:12,32,8,,,2.9,,8.3,92,,93,,28.51,12.05,21.55,,,,,
1/21/16,7:12,32,9,,,3,,8.3,92,,104,,28.52,12.05,21.55,,,,,
1/21/16,7:12,32,10,,,2.9,,8.3,92,,107,,28.53,12.05,21.56,,,,,
1/21/16,7:12,32,11,,,2.9,,8.3,92,,116,,28.56,12.04,21.59,,,,,
1/21/16,7:12,32,12,2.8,0.33,2.9,,8.3,92,131,128,,28.56,12.04,21.59,,,,,
1/21/16,7:03,33,1,,,3.9,,8.2,91,,17,,25.85,12.58,19.39,,,,,
1/21/16,7:03,33,2,,,3.4,,8.2,91,,17,,26.5,12.49,19.91,,,,,
1/21/16,7:03,33,3,,,3.1,,8.2,91,,18,,26.9,12.44,20.23,,,,,
1/21/16,7:03,33,4,,,2.9,,8.2,92,,20,,27.04,12.41,20.34,,,,,
1/21/16,7:03,33,5,,,2.8,,8.2,92,,21,,27.24,12.37,20.5,,,,,
1/21/16,7:03,33,6,,,2.8,,8.2,92,,22,,27.29,12.34,20.55,,,,,
1/21/16,7:03,33,7,,,2.7,,8.3,92,,22,,27.3,12.27,20.57,,,,,
1/21/16,7:03,33,8,,,2.6,,8.2,92,,24,,27.48,12.23,20.72,,,,,
1/21/16,7:03,33,9,,,2.6,,8.2,92,,35,,27.93,12.15,21.08,,,,,
1/21/16,7:03,33,10,,,2.7,,8.2,92,,73,,28.14,12.11,21.25,,,,,
1/21/16,7:03,33,11,,,2.9,,8.2,92,,82,,28.21,12.1,21.31,,,,,
1/21/16,7:03,33,12,,,3.2,,8.2,92,,92,,28.3,12.09,21.38,,,,,
1/21/16,7:03,33,13,,,3.2,,8.2,92,,108,,28.37,12.08,21.43,,,,,
1/21/16,7:03,33,14,,,3.2,,8.2,92,,115,,28.38,12.08,21.44,,,,,
1/21/16,6:51,34,1,4,0.69,3.9,,8.1,90,30,24,,25.91,12.54,19.44,,,,,
1/21/16,6:51,34,2,,,4,,8.1,90,,100,,26.81,12.47,20.15,,,,,
1/21/16,6:51,34,3,5.3,0.29,4.8,,8.2,91,,201,,27.03,12.44,20.33,,,,,
1/21/16,6:38,35,1,4.9,0.74,4.8,,8.1,89,,54,,24.87,12.8,18.6,,,,,
1/21/16,6:38,35,2,,,4.4,,8.1,89,,68,,25.07,12.79,18.76,,,,,
1/21/16,6:38,35,3,,,4.1,,8.1,90,,77,,25.37,12.77,18.99,,,,,
1/21/16,6:38,35,4,,,4,,8.1,90,,86,,25.53,12.76,19.11,,,,,
1/21/16,6:38,35,5,,,4,,8.1,90,,92,,25.6,12.76,19.17,,,,,
1/21/16,6:38,35,6,,,4.1,,8.1,90,,95,,25.62,12.76,19.18,,,,,
1/21/16,6:38,35,7,,,4.1,,8.1,90,,95,,25.63,12.76,19.19,,,,,
1/21/16,6:38,35,8,,,4.1,,8.1,90,,98,,25.63,12.76,19.19,,,,,
1/21/16,6:38,35,9,,,4.1,,8.1,90,,92,,25.62,12.76,19.18,,,,,
1/21/16,6:29,36,1,5,0.51,5.2,7.9,8,88,107,110,,23.29,13.06,17.33,3.38,71.39,14.85,7.88,94.86
1/21/16,6:29,36,2,,,4.8,,8,88,,118,,23.5,13.06,17.5,,,,,
1/21/16,6:29,36,3,,,4.8,,8,88,,117,,23.6,13.06,17.57,,,,,
1/21/16,6:29,36,4,,,4.8,,8,88,,122,,23.67,13.06,17.63,,,,,
1/21/16,6:29,36,5,4.8,0.52,5.2,,8,88,,124,,23.66,13.06,17.62,,,,,
1/21/16,13:51,649,1,2.2,0.46,2.3,9.7,9.7,87,57,70,4.7,0.28,10.37,,0.97,43.84,15.71,2.24,272.66
1/21/16,13:51,649,2,,,2.4,,9.7,87,,61,,0.28,10.36,,,,,,
1/21/16,13:51,649,3,,,2.6,,9.7,87,,64,,0.28,10.35,,,,,,
1/21/16,13:51,649,4,,,2.6,,9.7,87,,66,,0.28,10.3,,,,,,
1/21/16,13:51,649,5,,,2.7,,9.7,87,,71,,0.28,10.29,,,,,,
1/21/16,13:51,649,6,,,2.7,,9.7,87,,73,,0.28,10.28,,,,,,
1/21/16,13:51,649,7,,,2.7,,9.7,87,,74,,0.28,10.28,,,,,,
1/21/16,13:51,649,8,,,2.7,,9.7,87,,74,,0.28,10.28,,,,,,
1/21/16,13:51,649,9,,,2.6,,9.7,87,,75,,0.28,10.28,,,,,,
1/21/16,13:51,649,10,,,2.5,,9.7,87,,77,,0.28,10.28,,,,,,
1/21/16,13:51,649,11,,,2.5,,9.7,87,,77,,0.28,10.29,,,,,,
1/21/16,13:51,649,12,,,2.5,,9.7,87,,78,,0.28,10.29,,,,,,
1/21/16,13:51,649,13,2.4,0.43,2.5,,9.7,87,77,79,,0.28,10.29,,,,,,
2/2/16,11:57,18,1,1.8,0.75,1.8,8.6,8.7,94,6,8,0.9,24.02,12.28,18.03,1.05,23.2,12.35,2.1,71.59
2/2/16,11:57,18,2,,,2,,8.6,94,,8,,24,12.29,18.01,,,,,
2/2/16,11:57,18,3,,,2.2,,8.6,94,,9,,24.01,12.28,18.03,,,,,
2/2/16,11:57,18,4,,,2.5,,8.7,94,,8,,24.03,12.26,18.05,,,,,
2/2/16,11:57,18,5,,,2.5,,8.7,94,,8,,24.02,12.24,18.03,,,,,
2/2/16,11:57,18,6,,,2.6,,8.7,94,,8,,24.01,12.23,18.03,,,,,
2/2/16,11:57,18,7,,,2.6,,8.7,94,,8,,24.01,12.23,18.03,,,,,
2/2/16,11:57,18,8,,,2.6,,8.7,94,,8,,24.02,12.24,18.04,,,,,
2/2/16,11:57,18,9,,,2.6,,8.7,94,,8,,24.03,12.24,18.04,,,,,
2/2/16,11:57,18,10,,,2.7,,8.7,94,,8,,24.02,12.24,18.04,,,,,
2/2/16,11:57,18,11,,,2.7,,8.7,94,,8,,24.02,12.24,18.04,,,,,
2/2/16,11:57,18,12,,,2.7,,8.7,94,,8,,24.02,12.24,18.04,,,,,
2/2/16,11:57,18,13,,,2.7,,8.7,94,,8,,24.05,12.24,18.06,,,,,
2/2/16,11:57,18,14,,,2.7,,8.6,94,,9,,24.44,12.31,18.35,,,,,
2/2/16,11:57,18,15,,,2.6,,8.6,94,,10,,24.67,12.35,18.52,,,,,
2/2/16,11:57,18,16,,,2.4,,8.5,93,,11,,24.89,12.37,18.69,,,,,
2/2/16,11:57,18,17,,,2.3,,8.5,93,,11,,24.98,12.38,18.76,,,,,
2/2/16,11:57,18,18,,,2.4,,8.5,93,,12,,25.09,12.38,18.84,,,,,
2/2/16,11:57,18,19,,,2.3,,8.5,93,,12,,25.28,12.4,18.98,,,,,
